,tag,text,0
57635,B-PER,eestlane,39
27303,B-LOC,valmis,39
64141,B-PER,kunstiteadlane,39
61985,B-PER,kavatseb,39
25356,B-LOC,toimunud,39
58429,B-PER,esitas,39
56088,B-PER,ansambli,39
71146,B-PER,praegu,39
397,B-LOC,2000,39
70411,B-PER,peremees,39
45177,B-ORG,teinud,39
48512,B-PER,4,39
75873,B-PER,tegelikult,39
9483,B-LOC,esmakordselt,39
65023,B-PER,lahkunud,39
12424,B-LOC,keegi,39
29311,B-LOC,ühte,39
9149,B-LOC,endiselt,38
58769,B-PER,finantsdirektor,38
64489,B-PER,käinud,38
19741,B-LOC,pealinnas,38
41792,B-ORG,otse,38
14047,B-LOC,kuigi,38
22400,B-LOC,said,38
64415,B-PER,kuuluv,38
73311,B-PER,said,38
71719,B-PER,pärineb,38
69104,B-PER,olema,38
27861,B-LOC,viidi,38
54748,B-PER,Tõlkija,38
7228,B-LOC,alates,38
70506,B-PER,pidanud,38
71369,B-PER,projektijuht,38
36899,B-ORG,jäi,38
78887,B-PER,vendade,38
32299,B-ORG,Nilk,38
41161,B-ORG,nendib,38
74059,B-PER,skulptor,38
60012,B-PER,ilma,38
27922,B-LOC,viis,38
42291,B-ORG,pidi,38
33908,B-ORG,a.,37
66508,B-PER,maavanem,37
6905,B-LOC,aastatel,37
72696,B-PER,rezhissööri,37
13164,B-LOC,koguni,37
63648,B-PER,korraldaja,37
79459,B-PER,väljaandja,37
48352,B-PER,2,37
68302,B-PER,naise,37
68611,B-PER,nimetatud,37
65604,B-PER,lihtsalt,37
8692,B-LOC,ees,37
8030,B-LOC,autoga,37
61041,B-PER,jätab,37
66950,B-PER,meeldib,37
34359,B-ORG,ansambel,37
57989,B-PER,elukaaslane,37
46136,B-ORG,töötanud,37
36088,B-ORG,hiljem,37
64015,B-PER,kultuuriminister,37
22261,B-LOC,saadik,37
11701,B-LOC,kaasa,37
58066,B-PER,end,37
56762,B-PER,autori,37
18835,B-LOC,olin,37
50502,B-PER,Isegi,37
7950,B-LOC,asuvas,37
75944,B-PER,teha,36
17137,B-LOC,mille,36
40169,B-ORG,maaletooja,36
60438,B-PER,istub,36
17163,B-LOC,mind,36
11262,B-LOC,juhtus,36
43755,B-ORG,samuti,36
24850,B-LOC,tegutseb,36
55366,B-PER,aasta,36
59420,B-PER,hiljem,36
53555,B-PER,Reest,36
66999,B-PER,meenutas,36
19735,B-LOC,pealinna,36
15159,B-LOC,lahkus,36
56617,B-PER,asus,36
26101,B-LOC,tuua,36
4131,B-LOC,Nagu,36
41297,B-ORG,nädalal,36
29308,B-LOC,üht,36
56882,B-PER,avatud,36
13402,B-LOC,kolme,36
19258,B-LOC,otsustas,36
67216,B-PER,midagi,36
47592,B-ORG,ära,36
56985,B-PER,bin,36
26805,B-LOC,uue,36
40532,B-ORG,mille,36
11198,B-LOC,juhib,35
55251,B-PER,Või,35
18479,B-LOC,nädalavahetusel,35
17177,B-LOC,mingi,35
68063,B-PER,mõtleb,35
13093,B-LOC,kodus,35
62138,B-PER,kellele,35
41053,B-ORG,nad,35
45834,B-ORG,turvafirma,35
47816,B-ORG,ühe,35
75989,B-PER,teine,35
55555,B-PER,agent,35
5905,B-LOC,Tartust,35
47777,B-ORG,õppis,35
30629,B-ORG,Eestis,35
68890,B-PER,näitas,35
55838,B-PER,alias,35
56295,B-PER,arst,35
56441,B-PER,asedirektor,35
72046,B-PER,püüdis,35
56606,B-PER,asub,35
80296,B-PER,õnnestus,35
58847,B-PER,for,35
22279,B-LOC,saaks,35
49541,B-PER,Dirigent,35
80303,B-PER,õpetab,35
3479,B-LOC,Lisaks,35
12351,B-LOC,kaugusel,35
65287,B-PER,lausus,35
61065,B-PER,jättis,35
79672,B-PER,võis,35
52274,B-PER,Meie,35
29371,B-LOC,üldse,35
66010,B-PER,lugeda,35
16625,B-LOC,maha,35
50914,B-PER,KUI,34
67062,B-PER,mehe,34
77137,B-PER,tuttav,34
73200,B-PER,saaks,34
17808,B-LOC,mõned,34
66189,B-PER,läinud,34
65851,B-PER,loeb,34
74656,B-PER,surnud,34
12342,B-LOC,kaugel,34
72923,B-PER,rohkem,34
74311,B-PER,spetsialist,34
31116,B-ORG,Ja,34
72649,B-PER,restoran,34
18299,B-LOC,nimega,34
71197,B-PER,preili,34
29536,B-LOC,ümber,34
32391,B-ORG,On,34
14502,B-LOC,kuuluvad,34
38073,B-ORG,kohta,34
11795,B-LOC,kahe,34
10610,B-LOC,ikkagi,34
23522,B-LOC,suri,34
45496,B-ORG,toimus,34
13209,B-LOC,kohe,34
70062,B-PER,pea,34
6400,B-LOC,Vaba,34
16335,B-LOC,lõpetas,34
20935,B-LOC,päeva,34
26148,B-LOC,tähendab,33
80639,B-PER,üles,33
68642,B-PER,nn,33
78394,B-PER,vana,33
38139,B-ORG,kokku,33
24808,B-LOC,tegemist,33
47965,B-ORG,üles,33
51868,B-PER,Linnapea,33
41538,B-ORG,olevat,33
20490,B-LOC,praegune,33
65418,B-PER,leitnant,33
22330,B-LOC,saatis,33
52085,B-PER,MORNA,33
9525,B-LOC,ette,33
67781,B-PER,mäletab,33
22828,B-LOC,seoses,33
60391,B-PER,ise,33
77415,B-PER,tõlkija,33
62585,B-PER,kirjastus,33
26858,B-LOC,uus,33
75827,B-PER,teenis,33
7072,B-LOC,ainuüksi,33
57836,B-PER,ekspeaminister,33
64417,B-PER,kuuluvad,33
68880,B-PER,näinud,33
33905,B-ORG,a,33
50677,B-PER,Just,33
19993,B-LOC,pigem,33
34361,B-ORG,ansambli,33
29387,B-LOC,ülejäänud,33
73163,B-PER,saabus,33
72985,B-PER,rootslane,33
75664,B-PER,teadlane,33
52624,B-PER,Ning,33
45651,B-ORG,trükitud,33
73493,B-PER,seal,33
8930,B-LOC,elama,33
66250,B-PER,lõpetab,32
32293,B-ORG,Nii,32
20946,B-LOC,päeval,32
71292,B-PER,prl,32
49716,B-PER,Eestis,32
70829,B-PER,poiss,32
28039,B-LOC,von,32
60389,B-PER,isand,32
35690,B-ORG,ette,32
57296,B-PER,direktriss,32
9357,B-LOC,esimese,32
79845,B-PER,võtnud,32
47859,B-ORG,ühes,32
67263,B-PER,millele,32
1679,B-LOC,Enne,32
24918,B-LOC,teise,32
60034,B-PER,ilmselt,32
66708,B-PER,maksab,32
75861,B-PER,tegeleb,32
27342,B-LOC,vana,32
18560,B-LOC,näitus,32
54042,B-PER,Siseminister,32
55931,B-PER,alustanud,32
72153,B-PER,raha,32
35391,B-ORG,end,32
41224,B-ORG,nn,32
43822,B-ORG,seda,32
48951,B-PER,Advokaat,32
25421,B-LOC,toob,32
15830,B-LOC,linnas,32
16096,B-LOC,luua,32
63580,B-PER,koostöös,32
24038,B-LOC,sõnul,32
77599,B-PER,tüdruk,32
23515,B-LOC,sureb,32
64626,B-PER,kõlab,32
47009,B-ORG,viis,32
56818,B-PER,avaldas,32
28772,B-LOC,Ühe,32
13358,B-LOC,kolis,31
26518,B-LOC,töötanud,31
58107,B-PER,ennast,31
38639,B-ORG,krooni,31
19136,B-LOC,osta,31
24951,B-LOC,teistes,31
5903,B-LOC,Tartus,31
58720,B-PER,filmis,31
69174,B-PER,olümpiavõitja,31
68980,B-PER,nõudis,31
60191,B-PER,inglane,31
80429,B-PER,ühe,31
24270,B-LOC,taga,31
25790,B-LOC,tuleks,31
12236,B-LOC,kasvõi,31
52802,B-PER,Onu,31
73967,B-PER,sir,31
30235,B-ORG,Ajalehe,31
70874,B-PER,poleks,31
70242,B-PER,peaspetsialist,31
12777,B-LOC,kinni,31
55619,B-PER,ajab,31
56810,B-PER,avaldab,31
30719,B-ORG,Esietendus,31
10770,B-LOC,inimesed,31
62936,B-PER,kohta,31
49564,B-PER,Dr,31
58417,B-PER,esitab,31
4762,B-LOC,Praegu,31
47750,B-ORG,õpib,31
36753,B-ORG,ju,31
36773,B-ORG,juhib,31
35958,B-ORG,hakkab,31
78291,B-PER,valis,31
68172,B-PER,müügijuht,31
34652,B-ORG,asuv,31
7236,B-LOC,algab,31
12743,B-LOC,kindlasti,31
45488,B-ORG,toimub,31
14398,B-LOC,kuud,31
10626,B-LOC,ilma,31
35962,B-ORG,hakkas,31
64195,B-PER,kuraator,31
58399,B-PER,esines,30
1579,B-LOC,Eestist,30
29347,B-LOC,ükski,30
25382,B-LOC,tollal,30
40533,B-ORG,millega,30
36612,B-ORG,ise,30
22221,B-LOC,saabub,30
22572,B-LOC,sealhulgas,30
56868,B-PER,avastas,30
42556,B-ORG,praegune,30
80709,B-PER,üliõpilane,30
69519,B-PER,otse,30
38495,B-ORG,koostöös,30
20994,B-LOC,pärineb,30
65658,B-PER,liikmed,30
62075,B-PER,kehastab,30
75651,B-PER,tea,30
63767,B-PER,krahv,30
20493,B-LOC,praeguse,30
70300,B-PER,peavad,30
37001,B-ORG,jääb,30
66715,B-PER,maksis,30
66703,B-PER,major,30
77955,B-PER,uus,30
70907,B-PER,politsei,30
60703,B-PER,juhile,30
50793,B-PER,KALLIN,30
71320,B-PER,professori,30
18241,B-LOC,nende,30
80363,B-PER,õppis,30
43809,B-ORG,seal,30
20499,B-LOC,praeguses,30
13296,B-LOC,koju,30
10729,B-LOC,in,30
76802,B-PER,tsaar,30
39212,B-ORG,küll,29
12806,B-LOC,kinnitab,29
26405,B-LOC,tõttu,29
59997,B-PER,ikka,29
48986,B-PER,Ajakirjanik,29
24661,B-LOC,teatas,29
74830,B-PER,suutis,29
37866,B-ORG,kirjastus,29
40415,B-ORG,meenutab,29
60251,B-PER,inspektor,29
14708,B-LOC,kõigis,29
62736,B-PER,klassiku,29
9407,B-LOC,esineb,29
35215,B-ORG,ehitusfirma,29
35820,B-ORG,firmaga,29
73275,B-PER,saavad,29
60969,B-PER,jälle,29
42933,B-ORG,põhjal,29
17807,B-LOC,mõne,29
79701,B-PER,võitja,29
69000,B-PER,nõuniku,29
75264,B-PER,taas,29
58814,B-PER,firmale,29
68474,B-PER,neid,29
73169,B-PER,saada,29
49816,B-PER,Enne,29
64087,B-PER,kuninganna,29
37810,B-ORG,kinnitas,29
27147,B-LOC,vaja,29
34756,B-ORG,avaldas,29
59422,B-PER,hiljuti,29
1700,B-LOC,Erinevalt,29
16367,B-LOC,lõpus,29
59333,B-PER,helistab,29
46355,B-ORG,uus,29
43707,B-ORG,said,29
78350,B-PER,valmis,29
30744,B-ORG,Et,29
65863,B-PER,loetleb,29
34218,B-ORG,alla,29
41030,B-ORG,müüs,29
43810,B-ORG,sealhulgas,29
38966,B-ORG,kuuluv,29
63859,B-PER,kt,29
70118,B-PER,peakokk,29
46778,B-ORG,vastu,29
43980,B-ORG,seotud,29
55644,B-PER,ajakirjaniku,29
74227,B-PER,soovitas,29
60845,B-PER,justiitsminister,29
64401,B-PER,kuulunud,29
67283,B-PER,mind,29
7517,B-LOC,anti,29
17394,B-LOC,muidugi,29
73186,B-PER,saadik,28
60700,B-PER,juhid,28
26820,B-LOC,uuesti,28
1666,B-LOC,Endine,28
7733,B-LOC,arv,28
71965,B-PER,pöördus,28
46025,B-ORG,tõi,28
73713,B-PER,sellest,28
18315,B-LOC,nimelt,28
22232,B-LOC,saabunud,28
69993,B-PER,partner,28
73668,B-PER,seletas,28
46623,B-ORG,valmis,28
36782,B-ORG,juhitud,28
61446,B-PER,kaks,28
28408,B-LOC,võeti,28
17818,B-LOC,mõnes,28
47433,B-ORG,võtab,28
24342,B-LOC,taha,28
47556,B-ORG,Üks,28
28460,B-LOC,võimalik,28
41614,B-ORG,ongi,28
47776,B-ORG,õppinud,28
26458,B-LOC,tööle,28
80134,B-PER,äripartner,28
7797,B-LOC,asemel,28
17951,B-LOC,müüdi,28
56804,B-PER,avab,28
74831,B-PER,suutnud,28
70017,B-PER,pastor,28
17766,B-LOC,mõju,28
63658,B-PER,korraldas,28
28665,B-LOC,võttis,28
42509,B-ORG,poolt,28
65242,B-PER,lauljatar,28
57715,B-PER,ehkki,28
30237,B-ORG,Ajaleht,28
75778,B-PER,teda,28
48703,B-PER,8.,28
25435,B-LOC,toodi,28
71011,B-PER,poolt,28
10103,B-LOC,hetkel,28
69460,B-PER,oska,28
48663,B-PER,7.,28
66392,B-PER,maailmameister,28
40310,B-ORG,maksis,28
49831,B-PER,Erelt,28
45034,B-ORG,teda,28
22606,B-LOC,seejärel,27
35831,B-ORG,firmast,27
74165,B-PER,soomlane,27
17419,B-LOC,mullu,27
77999,B-PER,vaatab,27
8762,B-LOC,ehitada,27
58330,B-PER,esimehele,27
26435,B-LOC,tööd,27
55363,B-PER,aadressil,27
64364,B-PER,kuulis,27
19963,B-LOC,pidas,27
52338,B-PER,Minister,27
24906,B-LOC,tehti,27
65902,B-PER,loodud,27
74748,B-PER,suurkuju,27
14609,B-LOC,käivad,27
13998,B-LOC,krooni,27
57219,B-PER,der,27
6575,B-LOC,Venemaal,27
48618,B-PER,6.,27
63600,B-PER,korda,27
63166,B-PER,komissari,27
16250,B-LOC,läinud,27
57141,B-PER,d,27
364,B-LOC,1998,27
40887,B-ORG,mõistis,27
58316,B-PER,esile,27
44054,B-ORG,siiski,27
25848,B-LOC,tulid,27
64408,B-PER,kuulutas,27
42868,B-ORG,pärit,27
62025,B-PER,keeles,27
23597,B-LOC,suure,27
70494,B-PER,pianist,27
75037,B-PER,sõna,27
13215,B-LOC,koht,27
28978,B-LOC,õhtul,27
59518,B-PER,hoiab,27
31305,B-ORG,Kaasaegse,27
58118,B-PER,ennustab,27
69767,B-PER,palju,27
57422,B-PER,dotsent,27
15459,B-LOC,leida,27
28655,B-LOC,võtta,27
17170,B-LOC,minema,27
17114,B-LOC,miljardit,27
14528,B-LOC,kuus,27
7748,B-LOC,arvates,27
76179,B-PER,tema,27
1683,B-LOC,Ent,27
32271,B-ORG,Nagu,27
24907,B-LOC,tehtud,27
71697,B-PER,pälvis,27
78404,B-PER,vanaisa,27
68971,B-PER,nõuab,27
37232,B-ORG,kaks,27
15461,B-LOC,leidis,27
77192,B-PER,tädi,27
39008,B-ORG,käib,27
34058,B-ORG,ajakirjale,27
56637,B-PER,asutas,27
11122,B-LOC,jaoks,27
21674,B-LOC,reisi,26
39550,B-ORG,leiab,26
79939,B-PER,Ärimees,26
29221,B-LOC,ühel,26
61112,B-PER,jõuab,26
12185,B-LOC,kasutada,26
24606,B-LOC,te,26
29642,B-ORG,',26
73777,B-PER,seoses,26
9946,B-LOC,hakkasid,26
10649,B-LOC,ilmselt,26
55927,B-PER,alustab,26
69925,B-PER,pareerib,26
23026,B-LOC,sisse,26
22411,B-LOC,sajandil,26
41586,B-ORG,omanik,26
58860,B-PER,fotograafi,26
53953,B-PER,Seevastu,26
73600,B-PER,seisis,26
79367,B-PER,väike,26
63888,B-PER,kujundaja,26
37013,B-ORG,jäänud,26
64662,B-PER,kõneleb,26
11446,B-LOC,järgi,26
22214,B-LOC,sa,26
67827,B-PER,mänginud,26
34269,B-ORG,alustas,26
80018,B-PER,Üks,26
56015,B-PER,analüütik,26
67800,B-PER,mänedzher,26
59520,B-PER,hoiatab,26
38535,B-ORG,korraldab,26
74265,B-PER,sotsiaalminister,26
10775,B-LOC,inimesi,26
73463,B-PER,sattunud,26
69864,B-PER,pankur,26
18846,B-LOC,olukord,26
53274,B-PER,Prl,26
17418,B-LOC,mulle,26
45250,B-ORG,telekanal,26
14803,B-LOC,kõrval,26
76053,B-PER,tekkis,26
74906,B-PER,sõbranna,26
11358,B-LOC,juunil,26
70336,B-PER,peetud,26
38544,B-ORG,korraldas,26
48454,B-PER,3,26
6870,B-LOC,aastaid,26
60245,B-PER,insener,26
16940,B-LOC,meenutab,26
60037,B-PER,ilmub,26
76535,B-PER,toimub,26
39876,B-ORG,loodud,26
80615,B-PER,ülemkomissar,26
61001,B-PER,järgi,26
22543,B-LOC,sattus,26
69415,B-PER,osales,26
75223,B-PER,süüdistab,26
50649,B-PER,Joosu,26
30228,B-ORG,Ajakiri,26
45169,B-ORG,tehtud,26
5293,B-LOC,Saksamaal,26
16901,B-LOC,meeldib,26
67971,B-PER,mõjub,26
56046,B-PER,andnud,26
41529,B-ORG,olen,26
80596,B-PER,ülema,26
38761,B-ORG,kuni,26
67966,B-PER,mõistis,26
62642,B-PER,kirjutatud,26
34072,B-ORG,ajakirjast,25
29885,B-ORG,2000,25
77920,B-PER,uurib,25
53944,B-PER,See,25
39232,B-ORG,küsib,25
59216,B-PER,haridusega,25
62349,B-PER,kindlasti,25
15450,B-LOC,leiab,25
1578,B-LOC,Eestisse,25
80122,B-PER,ärimehed,25
75865,B-PER,tegelenud,25
58398,B-PER,esinenud,25
28510,B-LOC,võis,25
26292,B-LOC,tänavu,25
43913,B-ORG,selgitab,25
35234,B-ORG,ei,25
66432,B-PER,maaletooja,25
8958,B-LOC,elanikuga,25
75163,B-PER,sündis,25
46372,B-ORG,vaadata,25
34805,B-ORG,avati,25
79139,B-PER,viitab,25
79870,B-PER,vürst,25
63095,B-PER,kolleegi,25
79343,B-PER,vähemalt,25
22767,B-LOC,sellega,25
41914,B-ORG,pakkus,25
41921,B-ORG,pakub,25
62218,B-PER,keskkonnaminister,25
50657,B-PER,Juba,25
66280,B-PER,lõpuks,25
63917,B-PER,kujutab,25
17090,B-LOC,midagi,25
42285,B-ORG,pidas,25
14595,B-LOC,käisid,25
10554,B-LOC,iga,25
8702,B-LOC,eeskätt,25
70332,B-PER,peetakse,25
65407,B-PER,leidnud,25
38507,B-ORG,korda,25
64286,B-PER,kutsub,25
7367,B-LOC,alustas,25
69120,B-PER,oletab,25
19440,B-LOC,pakub,25
26250,B-LOC,täna,25
61557,B-PER,kandidaat,25
63556,B-PER,koostaja,25
23594,B-LOC,suur,25
46719,B-ORG,varem,25
58661,B-PER,filmi,25
47123,B-ORG,väidab,25
8172,B-LOC,avatakse,25
55234,B-PER,Välisminister,25
69607,B-PER,paavst,25
12911,B-LOC,kirjutab,25
67435,B-PER,moekunstnik,25
18484,B-LOC,näeb,25
62581,B-PER,kirjastaja,25
62935,B-PER,koht,25
79242,B-PER,vist,25
7453,B-LOC,anda,25
33324,B-ORG,Tartu,25
9371,B-LOC,esindab,25
22359,B-LOC,saavad,25
17240,B-LOC,mitmed,25
60728,B-PER,juhti,25
9072,B-LOC,elust,25
40302,B-ORG,maksab,25
78296,B-PER,valiti,24
13794,B-LOC,koostööd,24
57034,B-PER,boss,24
66273,B-PER,lõppes,24
28784,B-LOC,Ühes,24
66454,B-PER,maalikunstnik,24
55083,B-PER,Vedler,24
58388,B-PER,esineb,24
37094,B-ORG,kaasa,24
53057,B-PER,Peale,24
22996,B-LOC,sinna,24
13830,B-LOC,korduvalt,24
38949,B-ORG,kuulunud,24
9930,B-LOC,hakata,24
34921,B-ORG,d,24
56594,B-PER,astub,24
7105,B-LOC,ajaks,24
24829,B-LOC,tegevust,24
11620,B-LOC,jõudsid,24
15478,B-LOC,leiti,24
77945,B-PER,uurinud,24
49836,B-PER,Erinevalt,24
6577,B-LOC,Venemaalt,24
55532,B-PER,aega,24
25461,B-LOC,toonud,24
34335,B-ORG,andnud,24
74018,B-PER,sisse,24
29855,B-ORG,1997,24
74117,B-PER,solist,24
74277,B-PER,sotsioloog,24
79079,B-PER,viidi,24
70533,B-PER,pigem,24
16350,B-LOC,lõppes,24
62114,B-PER,keiser,24
37544,B-ORG,keda,24
51153,B-PER,Kindral,24
18623,B-LOC,nõuab,24
43925,B-ORG,selle,24
57598,B-PER,ees,24
78317,B-PER,valitud,24
17562,B-LOC,muutunud,24
32624,B-ORG,Praegu,24
68127,B-PER,mööda,24
71440,B-PER,protsenti,24
67399,B-PER,modell,24
36414,B-ORG,ilma,24
62926,B-PER,kohe,24
23418,B-LOC,suhted,24
79589,B-PER,võeti,24
28540,B-LOC,võitis,24
56106,B-PER,anti,24
75845,B-PER,teevad,24
24860,B-LOC,tegutses,24
60876,B-PER,jutustas,24
41356,B-ORG,näitab,23
34613,B-ORG,astus,23
16303,B-LOC,lõi,23
34956,B-ORG,der,23
56241,B-PER,armastab,23
58543,B-PER,ettevõtja,23
56461,B-PER,aselinnapea,23
77498,B-PER,tõusnud,23
64276,B-PER,kust,23
28026,B-LOC,vist,23
61642,B-PER,kaotas,23
62134,B-PER,kelle,23
58346,B-PER,esinaine,23
44834,B-ORG,tahab,23
16058,B-LOC,lugu,23
363,B-LOC,1997.,23
61780,B-PER,kasutada,23
69472,B-PER,ostab,23
80626,B-PER,ülemus,23
69297,B-PER,operaator,23
73723,B-PER,seltsimees,23
61816,B-PER,kasvanud,23
55847,B-PER,all,23
55341,B-PER,[,23
68027,B-PER,mõni,23
26332,B-LOC,tõenäoliselt,23
61798,B-PER,kasutatud,23
36794,B-ORG,juhtis,23
10348,B-LOC,hulgas,23
58404,B-PER,esinevad,23
35542,B-ORG,eriti,23
77161,B-PER,tutvustab,23
49987,B-PER,Fotograaf,23
79056,B-PER,viib,23
914,B-LOC,Ainult,23
44693,B-ORG,sügisel,23
6875,B-LOC,aastaks,23
35622,B-ORG,esines,23
79766,B-PER,võrdleb,23
77102,B-PER,turundusdirektor,23
75065,B-PER,sõnul,23
42830,B-ORG,päevalehe,23
76538,B-PER,toimus,23
51136,B-PER,Kesküla,23
29878,B-ORG,2.,23
22780,B-LOC,sellest,23
38068,B-ORG,kohe,23
80400,B-PER,öelnud,23
38486,B-ORG,koostööd,23
74677,B-PER,suudab,23
4342,B-LOC,Olen,23
67738,B-PER,muutis,23
47072,B-ORG,von,23
74650,B-PER,suri,23
51543,B-PER,Kärmas,23
29680,B-ORG,1.,23
43092,B-ORG,raha,23
19532,B-LOC,pani,23
51844,B-PER,Liivrand,23
70499,B-PER,pidada,23
5389,B-LOC,See,23
46578,B-ORG,valis,23
73899,B-PER,siin,23
22334,B-LOC,saatkond,23
30698,B-ORG,Ent,23
65218,B-PER,laulab,23
77236,B-PER,täht,23
48974,B-PER,Ainult,23
38967,B-ORG,kuuluva,23
23914,B-LOC,sõitsid,23
42021,B-ORG,pankrotistunud,23
64085,B-PER,kuninga,23
9150,B-LOC,endises,23
36089,B-ORG,hiljuti,23
19106,B-LOC,osas,23
48870,B-PER,ANDRES,23
31087,B-ORG,Isegi,23
24225,B-LOC,taasiseseisvunud,22
30686,B-ORG,Endine,22
80733,B-PER,ümber,22
70373,B-PER,pensionär,22
80365,B-PER,õppiv,22
26304,B-LOC,tänu,22
49536,B-PER,Direktor,22
61348,B-PER,kahetseb,22
57222,B-PER,des,22
57849,B-PER,ekspert,22
37904,B-ORG,kirjutanud,22
16226,B-LOC,lähevad,22
51032,B-PER,Kapten,22
47448,B-ORG,võtnud,22
55963,B-PER,ameeriklase,22
48937,B-PER,Abikaasa,22
63571,B-PER,koostööd,22
15467,B-LOC,leidnud,22
40089,B-ORG,lõpuks,22
17945,B-LOC,müüa,22
75866,B-PER,tegeles,22
12370,B-LOC,kaupa,22
8730,B-LOC,eestlased,22
39634,B-ORG,leping,22
75983,B-PER,tehti,22
75295,B-PER,tabas,22
44553,B-ORG,suvel,22
2092,B-LOC,Hiljuti,22
37962,B-ORG,klubi,22
14495,B-LOC,kuulutas,22
5897,B-LOC,Tartu,22
25436,B-LOC,toodud,22
8104,B-LOC,avaldas,22
20373,B-LOC,pooled,22
57990,B-PER,elukaaslase,22
17253,B-LOC,mitmes,22
55515,B-PER,advokaadi,22
3194,B-LOC,Kõik,22
55506,B-PER,admiral,22
24703,B-LOC,tee,22
48995,B-PER,Ajaloolane,22
49727,B-PER,Ega,22
56199,B-PER,arhitektid,22
60312,B-PER,intervjuu,22
4506,B-LOC,Paljud,22
48105,B-PER,*,22
41375,B-ORG,näitus,22
499,B-LOC,3,22
73170,B-PER,saadab,22
60933,B-PER,juures,22
47452,B-ORG,võtta,22
52700,B-PER,Näitleja,22
78393,B-PER,van,22
28951,B-LOC,ääres,22
70805,B-PER,poeet,22
73494,B-PER,sealhulgas,22
15805,B-LOC,linn,22
45796,B-ORG,tunnistas,22
26142,B-LOC,tähelepanu,22
24873,B-LOC,tehakse,22
27251,B-LOC,valitseb,22
67746,B-PER,muutus,22
34143,B-ORG,aktsiaselts,22
2963,B-LOC,Koos,22
40981,B-ORG,mööda,22
35376,B-ORG,enam,22
66605,B-PER,mainitud,22
36777,B-ORG,juhitav,22
36565,B-ORG,intervjuus,22
59642,B-PER,hotell,22
15362,B-LOC,laupäeval,22
67742,B-PER,muutub,22
19960,B-LOC,pidanud,22
34209,B-ORG,alguses,22
80549,B-PER,üksnes,22
62495,B-PER,kiri,22
18970,B-LOC,ootab,22
41182,B-ORG,nime,22
35394,B-ORG,endale,22
66252,B-PER,lõpetades,22
21480,B-LOC,rajada,22
14040,B-LOC,kuhu,22
61584,B-PER,kangelane,22
69282,B-PER,ootab,22
78399,B-PER,vanaema,22
66444,B-PER,maalija,22
69110,B-PER,oleme,21
55615,B-PER,aitas,21
70238,B-PER,peasekretäri,21
43606,B-ORG,saabus,21
27031,B-LOC,vahel,21
75937,B-PER,tegutsev,21
29155,B-LOC,õppis,21
24831,B-LOC,tegid,21
70927,B-PER,politseinik,21
65144,B-PER,laseb,21
68675,B-PER,noore,21
43597,B-ORG,saa,21
22138,B-LOC,rääkis,21
24985,B-LOC,tekkis,21
1577,B-LOC,Eestis,21
30694,B-ORG,Enne,21
80184,B-PER,õe,21
56763,B-PER,autorid,21
28651,B-LOC,võtnud,21
72651,B-PER,restorani,21
35427,B-ORG,ennast,21
7070,B-LOC,ainus,21
40134,B-ORG,ma,21
11435,B-LOC,järel,21
72706,B-PER,režissöör,21
67063,B-PER,mehed,21
19470,B-LOC,paljude,21
40223,B-ORG,maha,21
38957,B-ORG,kuulutas,21
55813,B-PER,algas,21
36438,B-ORG,ilmunud,21
41518,B-ORG,olema,21
34264,B-ORG,alustab,21
62998,B-PER,kohusetäitja,21
40238,B-ORG,mail,21
6988,B-LOC,aeg,21
29072,B-LOC,õnnestus,21
46306,B-ORG,uue,21
55699,B-PER,ajas,21
30775,B-ORG,Firma,21
42479,B-ORG,polnud,21
75867,B-PER,tegelev,21
46583,B-ORG,valiti,21
12570,B-LOC,keskel,21
18095,B-LOC,naine,21
74676,B-PER,suuda,21
62407,B-PER,kinni,21
57189,B-PER,del,21
74216,B-PER,soovis,21
74593,B-PER,sundis,21
66315,B-PER,lööb,21
36894,B-ORG,juures,21
55401,B-PER,abidirektor,21
7951,B-LOC,asuvasse,21
71854,B-PER,põhjendas,21
74241,B-PER,sopran,21
35825,B-ORG,firmalt,21
64810,B-PER,külastas,21
63712,B-PER,korvpallur,21
17996,B-LOC,müüs,21
60925,B-PER,juurde,21
63737,B-PER,kostab,21
45532,B-ORG,toob,21
56200,B-PER,arhitektide,21
17146,B-LOC,milles,21
61567,B-PER,kandis,21
24772,B-LOC,teevad,21
71765,B-PER,pääses,21
70589,B-PER,piiskop,21
22809,B-LOC,seni,21
74457,B-PER,stsenarist,21
68458,B-PER,need,21
75231,B-PER,süüdistas,21
80329,B-PER,õpilane,21
73334,B-PER,sakslane,21
67091,B-PER,meister,21
73538,B-PER,seesama,21
54990,B-PER,Vahter,21
33991,B-ORG,aega,21
13806,B-LOC,koostöös,21
12407,B-LOC,kavatseb,21
70253,B-PER,peategelane,21
59785,B-PER,hästi,21
37602,B-ORG,kelle,20
18847,B-LOC,olukorda,20
56615,B-PER,asunud,20
56643,B-PER,asuva,20
38664,B-ORG,kuigi,20
18974,B-LOC,ootamatult,20
5546,B-LOC,Soomes,20
61597,B-PER,kannab,20
57506,B-PER,edasi,20
57573,B-PER,eelkõige,20
79309,B-PER,vt,20
5397,B-LOC,Seevastu,20
67839,B-PER,mängivad,20
36432,B-ORG,ilmub,20
22132,B-LOC,rääkida,20
19831,B-LOC,peetud,20
11577,B-LOC,jäävad,20
78680,B-PER,vastavalt,20
26617,B-LOC,tüüpiline,20
