,tag,text,0
3161,B-LOC,allilma,33
3148,B-LOC,alles,33
60097,B-PER,neid,33
100429,I-PER,tõi,33
53598,B-PER,hästi,33
10674,B-LOC,keskmise,33
67386,B-PER,uuesti,33
17062,B-LOC,meistriks,33
67090,B-PER,tööle,33
89331,I-PER,ema,33
3667,B-LOC,armees,33
76966,I-ORG,juhid,33
36,B-LOC,1.,33
13291,B-LOC,kunstnike,33
12521,B-LOC,korteri,33
44883,B-ORG,tahab,33
96323,I-PER,peaks,33
98266,I-PER,seletab,33
64222,B-PER,siis,33
64999,B-PER,sõitis,33
55654,B-PER,kiriku,33
38128,B-ORG,juurde,33
94317,I-PER,madis@ekspress.ee,33
58562,B-PER,lõpetas,33
9117,B-LOC,jäi,33
20325,B-LOC,panga,33
25532,B-LOC,siiski,33
21313,B-LOC,pinnal,32
67882,B-PER,vanemad,32
6472,B-LOC,festivalil,32
69444,B-PER,ühes,32
27336,B-LOC,taas,32
91636,I-PER,kaudu,32
12670,B-LOC,kriis,32
51991,B-PER,ees,32
59641,B-PER,märgib,32
60358,B-PER,nägi,32
33027,B-LOC,võrreldes,32
79625,I-ORG,maja,32
27536,B-LOC,talu,32
84158,I-ORG,tänaval,32
53689,B-PER,idee,32
56482,B-PER,korduvalt,32
52485,B-PER,eriti,32
89248,I-PER,elab,32
34137,B-LOC,ümber,32
27082,B-LOC,sõjaväes,32
19559,B-LOC,olla,32
37,B-LOC,10,32
65867,B-PER,tehtud,32
10935,B-LOC,kinni,32
59996,B-PER,naine,32
5076,B-LOC,edu,32
21984,B-LOC,presidendiks,32
61408,B-PER,pea,32
65772,B-PER,tegeleb,32
17639,B-LOC,moodi,32
78318,I-ORG,korraldatud,32
7283,B-LOC,hea,32
30021,B-LOC,tänav,32
38910,B-ORG,kirjutas,32
68874,B-PER,võis,32
63830,B-PER,sattus,32
28094,B-LOC,tegutsenud,32
50065,B-PER,The,32
84523,I-ORG,vahel,32
5196,B-LOC,eest,31
96001,I-PER,ostis,31
3140,B-LOC,alla,31
57661,B-PER,lasi,31
5197,B-LOC,eesti,31
33807,B-LOC,ühiskonda,31
69809,I-LOC,11e,31
20673,B-LOC,paviljoni,31
101452,I-PER,viis,31
54290,B-PER,juhtis,31
39780,B-ORG,kuulub,31
8995,B-LOC,just,31
65786,B-PER,tegelikult,31
89981,I-PER,hakkab,31
91387,I-PER,kaks,31
51685,B-PER,d,31
13974,B-LOC,külastanud,31
79165,I-ORG,liikmeks,31
69542,B-PER,üldse,31
16739,B-LOC,marga,31
332,B-LOC,1997,31
94522,I-PER,meelest,31
66881,B-PER,tänaval,31
36699,B-ORG,ees,31
75331,I-ORG,b,31
77018,I-ORG,juhtkond,31
36890,B-ORG,endine,31
10064,B-LOC,kasuks,31
11348,B-LOC,klubi,31
75650,I-ORG,ees,31
95782,I-PER,olevat,31
11709,B-LOC,koju,31
85576,I-ORG,ülem,31
6496,B-LOC,filiaali,31
75692,I-ORG,ega,31
89596,I-PER,esitas,31
3580,B-LOC,arhitektuuri,31
11414,B-LOC,kodaniku,31
55620,B-PER,kinnitas,31
52538,B-PER,esimest,31
93908,I-PER,loodab,30
58228,B-PER,loomingu,30
27185,B-LOC,südalinnas,30
98837,I-PER,surma,30
65877,B-PER,teine,30
95409,I-PER,nendib,30
6115,B-LOC,esinduse,30
11401,B-LOC,kodanike,30
70148,I-LOC,ajal,30
16498,B-LOC,majanduses,30
58574,B-PER,lõpuks,30
65831,B-PER,teha,30
41955,B-ORG,omanik,30
26843,B-LOC,sõdurid,30
57541,B-PER,lahkus,30
19562,B-LOC,olles,30
31180,B-LOC,valitseb,30
319,B-LOC,1991,30
25065,B-LOC,seadused,30
5039,B-LOC,edasi,30
98008,I-PER,saatis,30
14699,B-LOC,leidub,30
64817,B-PER,suur,30
21200,B-LOC,piirkonnas,30
5467,B-LOC,elanik,30
85671,I-ORG,ütleb,30
5493,B-LOC,elas,30
54555,B-PER,jättis,30
6502,B-LOC,film,30
32557,B-LOC,välispoliitika,30
17890,B-LOC,muuseumi,30
14943,B-LOC,ligi,30
90890,I-PER,juhib,30
86464,I-PER,Erinevad,30
13305,B-LOC,kunstniku,30
66980,B-PER,tõmbab,30
60447,B-PER,näol,30
88430,I-PER,asemel,30
32365,B-LOC,vähe,30
61180,B-PER,palju,30
97342,I-PER,püüab,30
89985,I-PER,hakkas,30
32852,B-LOC,võimude,30
68141,B-PER,veendunud,30
67437,B-PER,uut,29
2526,B-LOC,aasta,29
94148,I-PER,lõi,29
4303,B-LOC,avatud,29
94160,I-PER,lõpetas,29
51413,B-PER,auto,29
51322,B-PER,asub,29
51693,B-PER,de,29
69713,B-PER,üritas,29
3820,B-LOC,asemel,29
30344,B-LOC,töötav,29
55302,B-PER,kavatseb,29
28101,B-LOC,tegutseva,29
5536,B-LOC,elektrijaamade,29
75987,I-ORG,esimese,29
13129,B-LOC,kunst,29
3408,B-LOC,annab,29
4611,B-LOC,c,29
32811,B-LOC,võimalik,29
71603,I-LOC,ning,29
35958,B-ORG,antud,29
33049,B-LOC,võttis,29
11152,B-LOC,kirjanik,29
52082,B-PER,eitab,29
23259,B-LOC,rahvale,29
64013,B-PER,seletab,29
83493,I-ORG,tegevjuht,29
54369,B-PER,jutt,29
52528,B-PER,esimese,29
63865,B-PER,seal,29
49682,B-PER,Raud,29
6702,B-LOC,firmaga,29
74586,I-ORG,aga,29
55912,B-PER,kodus,29
85727,I-PER,10,29
33590,B-LOC,õppima,29
30044,B-LOC,tänavale,29
63689,B-PER,said,29
99037,I-PER,sõitis,29
8876,B-LOC,juhtiv,29
9908,B-LOC,kapitali,29
48557,B-PER,JA,29
28639,B-LOC,tingimustes,29
4916,B-LOC,dollari,29
88334,I-PER,artikkel,29
90897,I-PER,juhitav,29
20758,B-LOC,peaministri,29
20732,B-LOC,pealinn,29
13480,B-LOC,kuulub,29
15272,B-LOC,linnaosa,29
91575,I-PER,kasutab,29
13726,B-LOC,kõigi,29
88474,I-PER,astus,29
58155,B-PER,loeb,29
19523,B-LOC,olemas,29
15577,B-LOC,lossi,29
90862,I-PER,jpt,29
54648,B-PER,kaasa,28
2798,B-LOC,aja,28
17455,B-LOC,minna,28
33506,B-LOC,õlut,28
5515,B-LOC,elavate,28
59870,B-PER,möönab,28
51905,B-PER,edasi,28
102420,I-PER,ümber,28
60199,B-PER,nimetas,28
45139,B-ORG,tegevjuht,28
23205,B-LOC,rahu,28
75105,I-ORG,asepresident,28
99505,I-PER,teda,28
5734,B-LOC,endine,28
30927,B-LOC,vahele,28
27942,B-LOC,teeb,28
12913,B-LOC,kultuur,28
30103,B-LOC,tõi,28
89113,I-PER,eest,28
97391,I-PER,raamatut,28
98802,I-PER,sulest,28
93043,I-PER,käes,28
102232,I-PER,ühe,28
30338,B-LOC,töötanud,28
73564,I-ORG,;,28
4575,B-LOC,börsi,28
13886,B-LOC,kõrval,28
14980,B-LOC,lihtsalt,28
58227,B-PER,looming,28
95663,I-PER,näol,28
59585,B-PER,mäletab,28
68043,B-PER,vastas,28
58211,B-PER,loodud,28
52544,B-PER,esindaja,28
4309,B-LOC,b,28
99467,I-PER,teatab,28
59381,B-PER,moodi,28
63515,B-PER,rõhutab,28
60909,B-PER,oskab,28
18402,B-LOC,müüakse,28
54066,B-PER,isiklikult,28
28042,B-LOC,tegelikult,28
9285,B-LOC,jõuab,28
48267,B-PER,EI,28
80598,I-ORG,olid,28
7985,B-LOC,ilma,28
59316,B-PER,mitu,28
80775,I-ORG,ostis,28
16117,B-LOC,maailma,28
51333,B-PER,asus,28
71900,I-LOC,president,28
34738,B-ORG,6,28
14909,B-LOC,levinud,28
38625,B-ORG,kaubamaja,28
331,B-LOC,1996.,27
71674,I-LOC,oma,27
95704,I-PER,nõunik,27
4,B-LOC,',27
93374,I-PER,lahkus,27
5216,B-LOC,eestlaste,27
57002,B-PER,kuulus,27
46883,B-ORG,välja,27
82113,I-ORG,rektor,27
100239,I-PER,tunnistas,27
91180,I-PER,jõudis,27
57047,B-PER,käe,27
47173,B-ORG,ära,27
19751,B-LOC,ongi,27
18601,B-LOC,naine,27
33248,B-LOC,ärimehe,27
18187,B-LOC,mõis,27
24726,B-LOC,saata,27
2909,B-LOC,ajaloost,27
8808,B-LOC,ju,27
64956,B-PER,sõber,27
72775,I-LOC,vahel,27
42442,B-ORG,peaks,27
33697,B-LOC,üheks,27
68344,B-PER,viimane,27
84275,I-ORG,töötajad,27
84274,I-ORG,töötaja,27
42886,B-ORG,preemia,27
31760,B-LOC,vein,27
58876,B-PER,maksis,27
75033,I-ORG,arvates,27
41964,B-ORG,omanikud,27
59869,B-PER,möödunud,27
16981,B-LOC,meeskond,27
7112,B-LOC,hakkab,27
47114,B-ORG,võttis,27
55546,B-PER,kindel,27
6530,B-LOC,filmifestivalil,27
325,B-LOC,1994,27
7582,B-LOC,hoopis,27
21733,B-LOC,poolel,27
18664,B-LOC,naiste,27
67748,B-PER,valis,27
37882,B-ORG,ise,27
101833,I-PER,võitis,27
54466,B-PER,järel,27
21572,B-LOC,poliitilise,27
30055,B-LOC,tänavas,26
80880,I-ORG,pakub,26
89393,I-PER,ennast,26
60376,B-PER,näib,26
58600,B-PER,lööb,26
71096,I-LOC,kui,26
32140,B-LOC,viis,26
35948,B-ORG,annab,26
16231,B-LOC,maanteed,26
21093,B-LOC,piir,26
88346,I-PER,artiklit,26
40348,B-ORG,liider,26
101025,I-PER,valitsuse,26
51665,B-PER,c,26
19522,B-LOC,olema,26
47534,B-PER,*,26
96807,I-PER,portree,26
29657,B-LOC,turgu,26
77955,I-ORG,kohta,26
96963,I-PER,projekti,26
24674,B-LOC,saadetud,26
96044,I-PER,otsustas,26
26531,B-LOC,suurimaks,26
64982,B-PER,sõidab,26
35927,B-ORG,andis,26
31317,B-LOC,valmistatud,26
50941,B-PER,and,26
33688,B-LOC,üha,26
101879,I-PER,võrdleb,26
16877,B-LOC,meedia,26
52245,B-PER,elus,26
86231,I-PER,9.,26
78617,I-ORG,kuulub,26
96119,I-PER,pakub,26
32432,B-LOC,väikelinnas,26
45056,B-ORG,teeb,26
75448,I-ORG,d,26
65477,B-PER,talu,26
33595,B-LOC,õppinud,26
37031,B-ORG,esimehe,26
97803,I-PER,romaan,26
52591,B-PER,esitab,26
24002,B-LOC,restoranis,26
91582,I-PER,kasutas,26
67805,B-PER,valmis,26
75327,I-ORG,avatud,26
41652,B-ORG,nime,26
57122,B-PER,käsi,26
3,B-LOC,&,26
17400,B-LOC,minema,26
85467,I-ORG,ühe,26
12256,B-LOC,koolides,26
34608,B-ORG,3.,26
66804,B-PER,tähendab,26
95225,I-PER,möönab,26
36313,B-ORG,avalike,26
80581,I-ORG,oleks,26
89358,I-PER,endine,26
13080,B-LOC,kunagi,26
10999,B-LOC,kino,25
25531,B-LOC,siis,25
83508,I-ORG,tegi,25
10673,B-LOC,keskmine,25
89609,I-PER,esituses,25
57067,B-PER,käes,25
38001,B-ORG,juhatus,25
65697,B-PER,tee,25
4716,B-LOC,depoo,25
6464,B-LOC,festival,25
9605,B-LOC,kaitseväe,25
55881,B-PER,kodu,25
6000,B-LOC,eriti,25
33873,B-LOC,ühte,25
93049,I-PER,käib,25
36883,B-ORG,enda,25
358,B-LOC,20.,25
27878,B-LOC,teatri,25
69341,B-PER,õpib,25
61567,B-PER,perekond,25
55665,B-PER,kirja,25
28516,B-LOC,territooriumil,25
29974,B-LOC,täiesti,25
89315,I-PER,elust,25
41729,B-ORG,nr,25
60858,B-PER,osa,25
8833,B-LOC,juhid,25
81324,I-ORG,platsil,25
55264,B-PER,kaudu,25
12488,B-LOC,korraldatud,25
6066,B-LOC,esimesed,25
4405,B-LOC,biennaal,25
93120,I-PER,kätte,25
63752,B-PER,sama,25
15203,B-LOC,linnades,25
95451,I-PER,nimele,25
59130,B-PER,meie,25
79480,I-ORG,lõpetanud,25
60513,B-PER,nõudis,25
85973,I-PER,2.,25
83779,I-ORG,toimunud,25
50358,B-PER,X,25
59948,B-PER,naeratab,25
76918,I-ORG,jaoks,25
86117,I-PER,5.,25
54272,B-PER,juhitud,25
88764,I-PER,birgit@ekspress.ee,25
93936,I-PER,looming,25
98347,I-PER,seotud,25
34249,B-ORG,!,25
96859,I-PER,preemia,25
52326,B-PER,enese,25
42728,B-ORG,platsil,25
64799,B-PER,suudab,25
55592,B-PER,kinni,24
16581,B-LOC,majandust,24
88477,I-PER,asub,24
69381,B-PER,öelda,24
42416,B-ORG,peahoone,24
89355,I-PER,endale,24
18223,B-LOC,mõistes,24
8404,B-LOC,investorid,24
81125,I-ORG,peasekretär,24
91155,I-PER,jääb,24
13101,B-LOC,kuninganna,24
18205,B-LOC,mõisas,24
12529,B-LOC,korteris,24
60126,B-PER,nende,24
89571,I-PER,esineb,24
28083,B-LOC,tegutseb,24
86085,I-PER,4.,24
28887,B-LOC,toimus,24
92932,I-PER,kutsus,24
64202,B-PER,siin,24
62560,B-PER,päris,24
33315,B-LOC,äärelinnas,24
32371,B-LOC,vähemalt,24
73398,I-ORG,3.,24
42047,B-ORG,osa,24
85272,I-ORG,ära,24
10235,B-LOC,kaubamaja,24
93950,I-PER,loomingut,24
71972,I-LOC,pärit,24
31692,B-LOC,veedetud,24
21545,B-LOC,poliitikas,24
88128,I-PER,alustab,24
52543,B-PER,esindab,24
69711,B-PER,üritab,24
2864,B-LOC,ajaleht,24
75293,I-ORG,avalike,24
42891,B-ORG,presidendi,24
60411,B-PER,näiteks,24
46018,B-ORG,töötajate,24
12190,B-LOC,kontserdi,24
34163,B-LOC,ümbruses,24
83753,I-ORG,toimetaja,24
321,B-LOC,1992,24
24658,B-LOC,saada,24
54750,B-PER,kahe,24
34197,B-LOC,üsna,24
85219,I-ORG,võttis,24
51320,B-PER,astus,24
88383,I-PER,arvas,24
2802,B-LOC,ajakirja,24
11527,B-LOC,kogu,24
89657,I-PER,ette,24
5937,B-LOC,eri,24
52317,B-PER,endiselt,24
66843,B-PER,täiesti,24
11476,B-LOC,kodus,24
65737,B-PER,teenis,24
57297,B-PER,kõrvale,24
24186,B-LOC,riiki,24
17270,B-LOC,metsa,24
54235,B-PER,ju,24
95624,I-PER,näitas,24
88674,I-PER,avas,24
29906,B-LOC,tähendab,24
67189,B-PER,tütar,24
26534,B-LOC,suurimas,24
26537,B-LOC,suurimat,24
26602,B-LOC,suursaadiku,24
38030,B-ORG,juhtide,24
90360,I-PER,hääl,24
55554,B-PER,kindlasti,23
62835,B-PER,raamatus,23
7931,B-LOC,igal,23
99228,I-PER,ta,23
44193,B-ORG,seotud,23
20222,B-LOC,pakub,23
4676,B-LOC,delegatsiooni,23
3568,B-LOC,arhitekt,23
20500,B-LOC,parimaks,23
47761,B-PER,2,23
9142,B-LOC,järele,23
53709,B-PER,igal,23
29371,B-LOC,tsivilisatsiooni,23
91683,I-PER,keeldub,23
96026,I-PER,otsib,23
74908,I-ORG,antud,23
85132,I-ORG,võiks,23
21529,B-LOC,polegi,23
87795,I-PER,abi,23
79157,I-ORG,liikmed,23
77290,I-ORG,kaks,23
85958,I-PER,1995,23
53793,B-PER,ilmselt,23
89289,I-PER,elu@ekspress.ee,23
73026,I-LOC,äärde,23
5726,B-LOC,endale,23
5476,B-LOC,elanikest,23
69503,B-PER,üksi,23
45474,B-ORG,toimetaja,23
16415,B-LOC,maine,23
61409,B-PER,peaaegu,23
73149,I-ORG,&,23
94812,I-PER,moodi,23
86697,I-PER,Kas,23
77544,I-ORG,kavatseb,23
59241,B-PER,mind,23
22598,B-LOC,päritoluga,23
95149,I-PER,mõrva,23
58202,B-PER,loobus,23
81048,I-ORG,peab,23
9508,B-LOC,kahe,23
68037,B-PER,vastab,23
77992,I-ORG,kokku,23
9415,B-LOC,kaasaegse,23
73326,I-ORG,1998.,23
28116,B-LOC,tehakse,23
13306,B-LOC,kunstnikud,23
97390,I-PER,raamatust,23
27330,B-LOC,ta,23
67844,B-PER,vana,23
19728,B-LOC,omast,23
30318,B-LOC,töötab,23
54539,B-PER,jätkab,23
21564,B-LOC,poliitikute,23
34298,B-ORG,1.,23
60969,B-PER,otsib,23
60403,B-PER,näitas,23
54362,B-PER,justkui,23
89553,I-PER,esindab,23
76546,I-ORG,hoones,23
36755,B-ORG,ehk,23
84154,I-ORG,tänava,23
10716,B-LOC,keskuses,23
26228,B-LOC,suhete,23
55147,B-PER,kasuks,23
96327,I-PER,peale,23
17501,B-LOC,mitu,23
36728,B-ORG,ega,23
26236,B-LOC,suhteid,23
60427,B-PER,näitus,23
65801,B-PER,tegevus,23
47484,B-ORG,ümber,23
7898,B-LOC,idee,23
99330,I-PER,talle,23
59428,B-PER,muidugi,23
362,B-LOC,2000,23
16341,B-LOC,maffia,23
28890,B-LOC,toimuva,23
41639,B-ORG,nii,22
63404,B-PER,romaan,22
84326,I-ORG,tütarfirma,22
27195,B-LOC,südames,22
74826,I-ORG,alustas,22
58244,B-PER,loomingut,22
52598,B-PER,esitas,22
99554,I-PER,tegeleb,22
50767,B-PER,alla,22
74717,I-ORG,aktsia,22
100493,I-PER,töid,22
2838,B-LOC,ajakirjanikud,22
2832,B-LOC,ajakirjanik,22
26983,B-LOC,sõjas,22
73462,I-ORG,5.,22
74665,I-ORG,ajal,22
83408,I-ORG,teatel,22
21163,B-LOC,piirivalve,22
14301,B-LOC,lahkuda,22
54056,B-PER,isiklik,22
99774,I-PER,teose,22
36193,B-ORG,asutaja,22
95589,I-PER,nägi,22
18377,B-LOC,möödunud,22
37404,B-ORG,hakkas,22
94262,I-PER,maal,22
16099,B-LOC,maades,22
37052,B-ORG,esindajad,22
16493,B-LOC,majandusele,22
19987,B-LOC,ostetud,22
26626,B-LOC,suurt,22
77106,I-ORG,jäi,22
24807,B-LOC,sadamasse,22
54953,B-PER,kandis,22
100802,I-PER,vaatab,22
52782,B-PER,filmi,22
17027,B-LOC,mehe,22
85207,I-ORG,võtab,22
90994,I-PER,jutustab,22
73145,I-LOC,”,22
6285,B-LOC,ettevõtete,22
364,B-LOC,2000.,22
8000,B-LOC,ilmselt,22
63499,B-PER,rääkida,22
59806,B-PER,mõtles,22
11376,B-LOC,klubis,22
58377,B-PER,luule,22
28173,B-LOC,tehti,22
3817,B-LOC,aselinnapea,22
72922,I-LOC,volikogu,22
14870,B-LOC,lennuvälja,22
15092,B-LOC,liinil,22
9139,B-LOC,järel,22
54250,B-PER,juhatuse,22
31355,B-LOC,vana,22
11398,B-LOC,kodakondsust,22
91672,I-PER,kavatseb,22
93937,I-PER,loomingu,22
20396,B-LOC,panka,22
97984,I-PER,saanud,22
55763,B-PER,kirjutatud,22
27946,B-LOC,teedel,22
12346,B-LOC,koondis,22
8850,B-LOC,juht,22
64894,B-PER,suutis,22
7116,B-LOC,hakkas,22
86170,I-PER,7.,22
58641,B-PER,maailma,22
17428,B-LOC,mingit,22
90154,I-PER,hiljuti,22
45905,B-ORG,tänaval,22
101427,I-PER,viimase,22
59864,B-PER,mööda,22
80832,I-ORG,otsustas,22
2539,B-LOC,aastal,22
13490,B-LOC,kuulus,22
35585,B-ORG,agent,22
96115,I-PER,pakkus,22
3326,B-LOC,ametnikud,22
45708,B-ORG,tuleb,22
45734,B-ORG,tuli,22
5511,B-LOC,elavale,22
93581,I-PER,lavastus,22
23989,B-LOC,restorani,22
18942,B-LOC,nimi,22
56797,B-PER,kuni,22
67344,B-PER,uskus,22
10435,B-LOC,keelest,22
99633,I-PER,teine,22
35718,B-ORG,aktsiad,22
45490,B-ORG,toimetuses,22
92993,I-PER,kuulus,22
85962,I-PER,1997,22
75858,I-ORG,endise,22
102254,I-PER,ühes,22
69387,B-PER,öelnud,22
23512,B-LOC,rannikul,22
95025,I-PER,mängis,22
78058,I-ORG,komissar,22
7610,B-LOC,hotellis,21
60919,B-PER,ostab,21
85971,I-PER,2,21
90661,I-PER,intervjuu,21
18809,B-LOC,neid,21
61571,B-PER,perekonna,21
14572,B-LOC,lauluväljakul,21
58132,B-PER,lisab,21
64011,B-PER,sel,21
88483,I-PER,asus,21
92275,I-PER,kokku,21
3064,B-LOC,alati,21
16984,B-LOC,meeskonna,21
99001,I-PER,sõber,21
58621,B-PER,lükkab,21
5514,B-LOC,elavat,21
92165,I-PER,kogu,21
49412,B-PER,On,21
60236,B-PER,noogutab,21
95891,I-PER,ootab,21
29733,B-LOC,turult,21
75287,I-ORG,avaldatud,21
10405,B-LOC,keegi,21
23539,B-LOC,raske,21
3989,B-LOC,asuvate,21
53379,B-PER,hoiab,21
86041,I-PER,3.,21
67763,B-PER,valitsus,21
11851,B-LOC,kolme,21
84792,I-ORG,veel,21
98142,I-PER,sattus,21
315,B-LOC,1990,21
84832,I-ORG,vene,21
11071,B-LOC,kiriku,21
39880,B-ORG,kätte,21
100298,I-PER,tutvustab,21
59511,B-PER,muuseumi,21
55362,B-PER,kehastab,21
31767,B-LOC,veinid,21
94659,I-PER,midagi,21
63396,B-PER,rolli,21
3987,B-LOC,asuvast,21
88085,I-PER,all,21
64034,B-PER,selgitab,21
14436,B-LOC,lapsed,21
68345,B-PER,viimase,21
59085,B-PER,meeskond,21
11115,B-LOC,kirjanduse,21
40374,B-ORG,liikme,21
76841,I-ORG,ise,21
96849,I-PER,praegu,21
23421,B-LOC,rajooni,21
88076,I-PER,alias,21
90423,I-PER,idee,21
61413,B-PER,pead,21
16910,B-LOC,meedias,21
41660,B-ORG,nimekirjas,21
21636,B-LOC,politseinikud,21
83963,I-ORG,tuleb,21
24645,B-LOC,saabus,21
327,B-LOC,1995,21
93456,I-PER,lasi,21
89903,I-PER,gea@ekspress.ee,21
22591,B-LOC,päris,21
97238,I-PER,põhjendab,21
15805,B-LOC,lähedalt,21
96181,I-PER,paneb,21
89677,I-PER,ettepaneku,21
99209,I-PER,süüdistab,21
19923,B-LOC,osakonna,21
97389,I-PER,raamatus,21
24185,B-LOC,riike,21
11385,B-LOC,kodakondsus,21
24203,B-LOC,riikliku,21
35432,B-ORG,Töötajate,21
85386,I-ORG,õpetaja,21
329,B-LOC,1996,21
5813,B-LOC,enne,21
24195,B-LOC,riikidest,21
28118,B-LOC,tehase,21
54371,B-PER,juttu,21
38673,B-ORG,kavatseb,21
62792,B-PER,püüdis,21
93130,I-PER,kõige,21
74895,I-ORG,annab,21
60955,B-PER,otse,21
73144,I-LOC,“,21
26472,B-LOC,suuremaid,21
54307,B-PER,juhtumi,21
21487,B-LOC,poisid,21
93852,I-PER,lisab,21
78790,I-ORG,kõrval,20
42595,B-ORG,pidi,20
67766,B-PER,valitsuse,20
99777,I-PER,teoseid,20
32055,B-LOC,viibinud,20
37515,B-ORG,hinnangul,20
83485,I-ORG,tegevdirektori,20
89114,I-PER,eesti,20
75670,I-ORG,eest,20
22055,B-LOC,probleem,20
50413,B-PER,abi,20
36708,B-ORG,eest,20
17216,B-LOC,messil,20
78742,I-ORG,kõige,20
30653,B-LOC,uued,20
7595,B-LOC,hotelli,20
49908,B-PER,Suure,20
58240,B-PER,loomingus,20
75159,I-ORG,asutaja,20
100407,I-PER,tõdeb,20
87670,I-PER,Vastused,20
27,B-LOC,1,20
52307,B-PER,endast,20
31005,B-LOC,vaim,20
90165,I-PER,hindab,20
31461,B-LOC,vanglas,20
99105,I-PER,sõnutsi,20
99531,I-PER,teenis,20
6262,B-LOC,ette,20
50480,B-PER,aega,20
97347,I-PER,püüdis,20
14713,B-LOC,leitud,20
54233,B-PER,jt,20
92705,I-PER,kuju,20
11153,B-LOC,kirjanike,20
26235,B-LOC,suhted,20
21201,B-LOC,piirkonnast,20
61754,B-PER,pildi,20
89554,I-PER,esindaja,20
67266,B-PER,umbes,20
101079,I-PER,vana,20
76698,I-ORG,ilmus,20
12743,B-LOC,kroon,20
333,B-LOC,1997.,20
33875,B-LOC,ühtegi,20
54581,B-PER,jõuab,20
20076,B-LOC,paar,20
16689,B-LOC,maleva,20
65932,B-PER,tekst,20
6719,B-LOC,firmasid,20
17907,B-LOC,muusika,20
95264,I-PER,müüs,20
70270,I-LOC,asuva,20
83375,I-ORG,teadlased,20
5266,B-LOC,ehitatud,20
90973,I-PER,just,20
32141,B-LOC,viisa,20
64667,B-PER,suhted,20
10714,B-LOC,keskuse,20
90935,I-PER,juhtum,20
11436,B-LOC,kodu,20
42143,B-ORG,otsustas,20
42090,B-ORG,ostis,20
6722,B-LOC,firmat,20
63951,B-PER,seisab,20
88253,I-PER,antud,20
60791,B-PER,ootab,20
77047,I-ORG,jurist,20
69722,B-PER,üsna,20
97797,I-PER,rolli,20
93873,I-PER,loeb,20
54389,B-PER,jutustab,20
36303,B-ORG,avaldas,20
95220,I-PER,möödunud,20
27943,B-LOC,teed,20
57985,B-PER,ligi,20
81885,I-ORG,raha,20
38530,B-ORG,kasuks,20
24774,B-LOC,saavad,20
36138,B-ORG,asemel,20
18826,B-LOC,neli,20
29630,B-LOC,tuntuim,20
101855,I-PER,võivad,20
65082,B-PER,sõnu,20
20672,B-LOC,paviljon,20
17641,B-LOC,moodsa,20
20495,B-LOC,parima,20
57411,B-PER,küsib,20
19244,B-LOC,näitusel,20
18273,B-LOC,mõne,20
67472,B-PER,vaatas,20
43931,B-ORG,sadam,20
29536,B-LOC,tulles,20
99775,I-PER,teosed,20
33240,B-LOC,ärimeeste,20
101425,I-PER,viimane,20
33032,B-LOC,võtab,20
9292,B-LOC,jõudes,20
20593,B-LOC,pass,20
71858,I-LOC,pole,20
13606,B-LOC,käies,20
97527,I-PER,raul.ranne@ekspress.ee,20
65656,B-PER,teatab,20
53221,B-PER,helistab,20
21144,B-LOC,piiripunkti,19
57657,B-PER,laseb,19
81044,I-ORG,peaarsti,19
8204,B-LOC,inimeste,19
91076,I-PER,jälle,19
68327,B-PER,viibis,19
15354,B-LOC,lippu,19
65044,B-PER,sõnad,19
21314,B-LOC,pinnale,19
29833,B-LOC,tuua,19
28240,B-LOC,tekkinud,19
41526,B-ORG,müük,19
64958,B-PER,sõbrad,19
69932,I-LOC,80.,19
95789,I-PER,olnud,19
92998,I-PER,kuulutas,19
30931,B-LOC,vahelise,19
65355,B-PER,tagantjärele,19
96953,I-PER,projekt,19
60502,B-PER,nõuab,19
53766,B-PER,ikkagi,19
23247,B-LOC,rahvaarv,19
63585,B-PER,saadeti,19
88099,I-PER,allkirjaga,19
83247,I-ORG,taga,19
9759,B-LOC,kalmistule,19
95297,I-PER,nagu,19
30376,B-LOC,tüdrukud,19
68791,B-PER,võeti,19
92893,I-PER,kureeritud,19
55044,B-PER,kardab,19
29575,B-LOC,tundub,19
83423,I-ORG,teeb,19
31015,B-LOC,vaimu,19
14316,B-LOC,lahkunud,19
28396,B-LOC,televisioon,19
52680,B-PER,ettepaneku,19
82558,I-ORG,sekretär,19
95461,I-PER,nimelist,19
53063,B-PER,hakanud,19
98611,I-PER,soovitas,19
20496,B-LOC,parimad,19
664,B-LOC,7,19
40592,B-ORG,loss,19
94333,I-PER,maha,19
85720,I-PER,1,19
24016,B-LOC,revolutsiooni,19
72969,I-LOC,või,19
64488,B-PER,soovitab,19
35747,B-ORG,aktsionär,19
32110,B-LOC,viina,19
670,B-LOC,7.,19
83982,I-ORG,tuli,19
35900,B-ORG,ametnikud,19
50766,B-PER,all,19
18372,B-LOC,mööda,19
28115,B-LOC,teha,19
3957,B-LOC,asunud,19
37402,B-ORG,hakkab,19
74875,I-ORG,and,19
52018,B-PER,eesti,19
89590,I-PER,esitab,19
40307,B-ORG,lepingu,19
2853,B-LOC,ajalehed,19
47099,B-ORG,võtab,19
29534,B-LOC,tulla,19
9133,B-LOC,jälle,19
95736,I-PER,nüüd,19
71779,I-LOC,peab,19
75284,I-ORG,avaldas,19
36068,B-ORG,arvab,19
89601,I-PER,esitatud,19
35657,B-ORG,ajal,19
96352,I-PER,peaosas,19
5735,B-LOC,endise,19
